location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
West 5th,Lockers,62,68,2024-03-30T13:22:03.291-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
West 5th,Theater,50,70,2024-03-30T13:22:03.291-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
West 5th,Lockers,57,66,2024-03-30T12:47:29.478-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,54,67,2024-03-30T12:47:29.478-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,57,67,2024-03-30T12:38:33.547-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,58,68,2024-03-30T12:38:33.547-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,58,66,2024-03-30T12:32:28.533-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,61,67,2024-03-30T12:32:28.533-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,56,68,2024-03-30T11:03:50.594-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,89,71,2024-03-30T11:03:50.594-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,55,67,2024-03-30T10:47:23.328-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,85,70,2024-03-30T10:47:23.328-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,56,67,2024-03-30T10:33:02.047-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,72,69,2024-03-30T10:33:02.047-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,56,68,2024-03-30T10:20:06.071-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,59,68,2024-03-30T10:20:06.071-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,59,67,2024-03-30T10:03:27.381-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,61,66,2024-03-30T10:03:27.381-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,55,67,2024-03-30T09:47:36.472-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,73,68,2024-03-30T09:47:36.472-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,54,68,2024-03-30T09:32:30.561-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,71,68,2024-03-30T09:32:30.561-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,55,67,2024-03-30T09:19:36.321-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,66,68,2024-03-30T09:19:36.321-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,54,67,2024-03-30T09:03:19.008-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,53,67,2024-03-30T09:03:19.008-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,55,67,2024-03-30T08:47:42.784-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,55,67,2024-03-30T08:47:42.784-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,68,2024-03-30T08:32:44.587-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,51,67,2024-03-30T08:32:44.587-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,54,65,2024-03-30T08:20:50.733-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,47,67,2024-03-30T08:20:50.733-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,55,67,2024-03-30T08:04:00.463-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,45,67,2024-03-30T08:04:00.463-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,55,68,2024-03-30T07:49:49.637-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,46,66,2024-03-30T07:49:49.637-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,54,67,2024-03-30T07:37:15.706-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,45,66,2024-03-30T07:37:15.706-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,52,65,2024-03-30T07:23:21.025-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,45,66,2024-03-30T07:23:21.025-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,52,66,2024-03-30T07:04:05.170-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,44,66,2024-03-30T07:04:05.170-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,52,67,2024-03-30T06:47:34.306-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,45,66,2024-03-30T06:47:34.306-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,68,2024-03-30T06:32:35.740-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,46,66,2024-03-30T06:32:35.740-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,68,2024-03-30T06:18:05.532-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,47,67,2024-03-30T06:18:05.532-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,55,68,2024-03-30T06:03:27.235-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,45,68,2024-03-30T06:03:27.235-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,57,69,2024-03-30T05:47:29.086-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,45,68,2024-03-30T05:47:29.086-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,58,69,2024-03-30T05:32:25.725-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
West 5th,Theater,47,68,2024-03-30T05:32:25.725-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,59,69,2024-03-30T05:20:42.615-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
West 5th,Theater,47,67,2024-03-30T05:20:42.615-05:00,ONLINE,OFF,,COOL,OFF,OFF,68,
West 5th,Lockers,60,69,2024-03-30T05:03:26.697-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
West 5th,Theater,50,68,2024-03-30T05:03:26.697-05:00,ONLINE,OFF,,COOL,OFF,COOLING,68,
West 5th,Lockers,61,69,2024-03-30T04:47:24.782-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
West 5th,Theater,55,70,2024-03-30T04:47:24.782-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
West 5th,Lockers,61,69,2024-03-30T04:32:35.420-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
West 5th,Theater,48,70,2024-03-30T04:32:35.420-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
West 5th,Lockers,61,69,2024-03-30T04:18:51.386-05:00,ONLINE,OFF,,COOL,OFF,OFF,70,
