location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
West 5th,Lockers,50,67,2024-04-03T16:32:33.286-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,50,67,2024-04-03T16:32:33.286-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,51,68,2024-04-03T16:03:27.824-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,47,68,2024-04-03T16:03:27.824-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,51,68,2024-04-03T15:32:33.406-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,47,67,2024-04-03T15:32:33.406-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,50,68,2024-04-03T15:03:28.997-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,47,66,2024-04-03T15:03:28.997-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,50,66,2024-04-03T14:32:37.123-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,47,67,2024-04-03T14:32:37.123-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,51,66,2024-04-03T14:03:06.591-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,47,67,2024-04-03T14:03:06.591-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,52,67,2024-04-03T13:32:58.624-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,48,66,2024-04-03T13:32:58.624-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,66,2024-04-03T13:03:25.057-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,52,68,2024-04-03T13:03:25.057-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,67,2024-04-03T12:32:45.381-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,61,67,2024-04-03T12:32:45.381-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,53,67,2024-04-03T12:03:11.939-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,53,68,2024-04-03T12:03:11.939-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,55,68,2024-04-03T11:34:45.530-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,51,67,2024-04-03T11:34:45.530-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,54,67,2024-04-03T11:03:32.248-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,54,67,2024-04-03T11:03:32.248-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
