location,name,humidity,temperature,timestamp,connectivity,fan_timer,fan_timer_duration,mode,eco,status,coolSet,heatSet
West 5th,Lockers,54,66,2024-03-29T21:00:05.789-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,46,67,2024-03-29T21:00:05.789-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,54,67,2024-03-29T20:45:10.215-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,45,68,2024-03-29T20:45:10.215-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,57,67,2024-03-29T20:22:21.862-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,46,67,2024-03-29T20:22:21.862-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,68,2024-03-29T19:49:01.566-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,46,67,2024-03-29T19:49:01.566-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,53,67,2024-03-29T19:26:53.242-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,47,68,2024-03-29T19:26:53.242-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,54,68,2024-03-29T19:11:00.473-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,49,67,2024-03-29T19:11:00.473-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,53,68,2024-03-29T18:03:22.300-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,65,68,2024-03-29T18:03:22.300-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,53,68,2024-03-29T17:47:27.075-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,57,66,2024-03-29T17:47:27.075-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,68,2024-03-29T17:32:29.894-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,49,68,2024-03-29T17:32:29.894-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,52,68,2024-03-29T17:20:31.936-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,46,67,2024-03-29T17:20:31.936-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,68,2024-03-29T17:03:18.371-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,45,68,2024-03-29T17:03:18.371-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,53,67,2024-03-29T16:47:33.305-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,46,66,2024-03-29T16:47:33.305-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,54,67,2024-03-29T16:32:35.618-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,46,66,2024-03-29T16:32:35.618-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,52,67,2024-03-29T16:18:39.421-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,46,68,2024-03-29T16:18:39.421-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,52,66,2024-03-29T16:03:03.478-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,46,68,2024-03-29T16:03:03.478-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,52,66,2024-03-29T15:47:25.190-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,46,67,2024-03-29T15:47:25.190-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Lockers,52,66,2024-03-29T15:32:36.452-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,47,66,2024-03-29T15:32:36.452-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,51,67,2024-03-29T15:20:33.041-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,48,67,2024-03-29T15:20:33.041-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,52,67,2024-03-29T15:03:48.523-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,47,67,2024-03-29T15:03:48.523-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,67,2024-03-29T14:47:26.458-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,67,2024-03-29T14:32:34.136-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,67,2024-03-29T14:17:44.931-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,67,2024-03-29T14:02:57.483-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,54,67,2024-03-29T13:47:30.236-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,53,66,2024-03-29T13:32:29.205-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,54,67,2024-03-29T13:22:05.569-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Lockers,54,69,2024-03-29T13:03:33.651-05:00,ONLINE,OFF,,COOL,OFF,OFF,69,
West 5th,Lockers,65,70,2024-03-29T01:48:07.915-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,48,75,2024-03-29T01:48:07.915-05:00,ONLINE,OFF,,COOL,OFF,OFF,76,
West 5th,Lockers,65,70,2024-03-29T01:33:11.487-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,75,2024-03-29T01:33:11.487-05:00,ONLINE,OFF,,COOL,OFF,OFF,76,
West 5th,Lockers,65,70,2024-03-29T01:22:10.446-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,76,2024-03-29T01:22:10.446-05:00,ONLINE,OFF,,COOL,OFF,OFF,76,
West 5th,Lockers,65,70,2024-03-29T01:03:47.634-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,76,2024-03-29T01:03:47.634-05:00,ONLINE,OFF,,COOL,OFF,OFF,76,
West 5th,Lockers,65,70,2024-03-29T00:47:30.978-05:00,ONLINE,OFF,,COOL,OFF,OFF,74,
West 5th,Theater,47,76,2024-03-29T00:47:30.978-05:00,ONLINE,OFF,,COOL,OFF,OFF,76,
West 5th,Theater,45,68,2024-03-29T14:47:26.458-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,46,67,2024-03-29T14:32:34.136-05:00,ONLINE,OFF,,COOL,OFF,COOLING,67,
West 5th,Theater,46,66,2024-03-29T14:17:44.931-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
West 5th,Theater,47,67,2024-03-29T14:02:57.483-05:00,ONLINE,OFF,,COOL,OFF,OFF,67,
